x,depth,price,x,y,z,class
1.15,61,4405,6.69,6.71,4.06,1
1.15,60.7,4405,6.54,6.56,4.04,1
1.15,60.5,4405,6.51,6.57,4.01,1
1,60.6,4405,6.19,6.15,1.89,1
1.91,58.8,4405,6.16,6.19,1.75,0
1.91,61.6,4405,6.1,6.07,1.87,0
1.16,60.4,4405,6.57,6.51,4.01,1
1.91,60.9,4406,6.11,6.15,1.86,0
1.91,58.9,4406,6.15,6.18,1.75,0
1.11,58.6,4406,6.64,6.6,1.88,1
1.11,61.4,4406,6.46,6.17,4.05,1
1.11,60.7,4406,6.68,6.61,4,1
1.9,60.4,4407,6.09,6.05,1.76,1
1.18,61.6,4407,6.55,6.6,4.01,1
1.18,60.1,4407,6.6,6.65,1.99,1
1.77,61.1,4407,5.81,5.89,1.65,1
1.11,61,4407,6.44,6.48,4,0
1.7,60,4407,5.69,5.71,1.48,1
1.11,58.9,4408,7.01,6.97,4.01,0
1.9,61.4,4409,6.09,6.06,1.81,1
1.15,61.1,4400,6.86,6.81,4.16,1
1.15,60.1,4400,6.61,6.55,4.01,1
1.15,60.1,4400,6.59,6.54,4.01,1
1,60.9,4401,6.18,6.14,1.94,1
1,61.5,4401,6.16,6.1,4.01,1
1,61.1,4401,6.45,6.16,1.99,1
1.8,61.1,4401,5.97,6,1.71,1
1,61.5,4401,6.11,6.17,4,1
1,59,4401,6.57,6.55,1.88,0
1,60.1,4401,6.49,6.45,1.9,1
1.16,61.6,4401,6.49,6.57,4.09,1
1.17,60.1,4401,6.51,6.57,4,1
1.17,61.8,4401,6.5,6.58,4,1
1,61.6,4401,6.1,6.17,1.97,0
1,61.5,4401,6.4,6.44,4,1
1,56.7,4401,6.68,6.7,1.79,0
1.18,61.1,4401,6.6,6.56,4.09,1
1.11,61.5,4401,6.17,6.11,4.01,0
1.11,59.9,4401,6.56,6.5,1.9,0
1.11,64.1,4404,6.16,6.1,4,0
1.11,58.7,4404,6.6,6.55,1.86,0
1.18,61.1,4404,6.55,6.51,4.07,1
1,61.5,4404,6.56,6.61,4.01,1
1.11,60.8,4404,6.41,6.48,1.99,1
1.11,61,4404,6.41,6.5,4,1
1.14,61,4404,6.45,6.51,4.09,0
1.11,59,4404,6.55,6.6,1.88,1
1.18,59.8,4405,6.65,6.71,4,0
1,60,4406,6.48,6.6,1.91,1
1,61.4,4406,6.17,6.4,1.99,1
1,61.1,4406,6.15,6.18,4.01,1
1,61.1,4406,6.4,6.45,4,1
1,61.6,4406,6.15,6.17,1.98,1
1,61.5,4406,6.19,6.4,4,1
1,60.1,4406,6.4,6.41,1.91,1
1,61.1,4406,6.18,6.41,1.98,1
1,60.6,4406,6.19,6.4,1.94,1
1,60.5,4406,6.49,6.51,1.94,1
1,61.9,4406,6.11,6.44,4.08,1
1,61.7,4406,6.15,6.4,4,1
1,61.8,4406,6.11,6.4,4,1
1,61.1,4406,6.14,6.19,1.96,0
1.16,61.4,4406,6.54,6.48,4.06,1
1.81,61.1,4407,5.99,6.01,1.74,1
1,65.1,4407,6.04,6.1,4.01,0
1.95,60,4408,6.15,6.17,1.81,1
1.15,60.4,4408,6.7,6.75,4.01,1
1,61,4408,6.16,6.41,1.97,1
1,61.1,4408,6.44,6.15,1.98,1
1.9,61.8,4409,6.01,6.06,1.86,0
1,61.7,4409,6.11,6.17,4.04,1
1.9,59.5,4409,6.09,6.14,1.71,1
1.9,61,4409,6.05,6.08,1.81,0
1.17,61.4,4409,6.56,6.58,4,0
1.9,60.9,4409,6.05,6.07,1.8,1
1.91,61,4410,6.11,6.1,1.86,1
1.86,61.1,4410,6.05,6,1.78,0
1.17,60.7,4410,6.55,6.59,4.05,0
1,61.9,4411,6.51,6.56,4.01,1
1.17,61.4,4411,6.51,6.56,4.08,1
1.11,60,4411,6.81,6.75,4.08,1
1.11,58.6,4411,6.85,6.8,4,1
1.14,60.4,4411,6.5,6.59,4.01,1
1.9,61,4411,6.09,6.04,1.89,1
1.17,61.7,4411,6.77,6.69,4.11,1
1.15,60,4411,7.07,7.09,4.15,1
1.17,60.9,4411,6.77,6.71,4.08,1
1.15,57.9,4411,7.11,7.19,4.11,1
1.15,66.5,4411,6.79,6.74,4.5,1
1.9,60.1,4414,6.18,6.11,1.76,0
1.11,64.7,4414,6.16,6.1,4,0
1.9,60,4414,6.1,6.11,1.76,0
1.16,60.1,4415,6.79,6.84,4.08,0
1,60,4415,6.56,6.51,1.91,1
1,61.1,4415,6.4,6.44,4,1
1,60.1,4415,6.4,6.46,1.94,1
1.91,61.8,4415,6.1,6.05,1.94,0
1.14,61,4416,6.54,6.47,4.04,1
1,61.6,4416,6.11,6.19,1.98,0
1.14,60.9,4416,6.45,6.47,4,1
1.95,58,4416,6.47,6.41,1.74,0
1.11,61.8,4416,6.76,6.71,4.11,0
1.14,61,4417,6.15,6.41,4.01,1
1.15,61.5,4417,6.19,6.41,4.07,0
1.14,60,4417,6.5,6.57,1.91,1
1.9,60.5,4417,6.09,6.07,1.8,1
1,61.1,4417,6.19,6.11,1.96,1
1,60.1,4417,6.5,6.19,1.88,0
1,58,4417,6.54,6.48,1.78,1
1,64.1,4417,6.15,6.11,4,0
1.9,61.5,4418,6.09,6.01,1.81,1
1.18,60.6,4418,6.91,6.96,4.18,0
1.9,61.1,4418,6.04,6.07,1.81,1
1,60.6,4418,6.66,6.71,4.01,1
1.9,60.1,4419,6.15,6.1,1.78,1
1.9,61,4419,6,6.05,1.86,1
1.15,59,4419,6.61,6.71,1.95,0
1.9,60.1,4419,6.19,6.1,1.79,0
1.9,60.8,4419,6.17,6.19,1.81,0
1.9,60.8,4410,6.1,6.15,1.79,1
1.11,59.4,4410,6.8,6.74,4.01,1
1.11,60.1,4410,6.74,6.7,4.05,1
1.9,60.1,4411,6.11,6.15,1.76,1
1.9,61.1,4411,6,6.05,1.88,1
1.9,61,4411,6.01,6.06,1.8,1
1,60.8,4411,6.4,6.47,1.98,1
1,61,4411,6.4,6.44,1.99,1
1,60.9,4411,6.16,6.4,1.95,1
1,61,4411,6.17,6.4,4.01,1
1.17,59.1,4414,6.7,6.64,1.95,1
1.11,61.1,4414,6.45,6.4,4,1
1.9,61,4414,6.07,6.01,1.88,0
1,61.8,4414,6.18,6.15,4,0
1,61.5,4414,6.41,6.19,4,0
1,61.1,4414,6.19,6.17,4.04,0
1.9,61.4,4414,6.11,6.08,1.91,1
1,59.6,4414,6.59,6.56,1.91,0
1,61,4414,6.41,6.19,1.98,0
1.9,61.5,4414,6.09,6,1.84,0
1,61.6,4415,6.6,6.56,4.01,1
1.9,60.9,4415,6.11,6.08,1.84,1
1.11,61.1,4415,6.44,6.48,4.01,0
1.14,61.9,4415,6.19,6.45,4.04,1
1,59.1,4415,6.56,6.51,1.88,0
1,61,4415,6.18,6.15,1.95,0
1.9,61.1,4415,6.05,6.1,1.84,0
1,60.5,4415,6.44,6.48,1.9,0
1.9,60.4,4415,6.08,6.06,1.79,1
1.9,60.4,4415,6.09,6.06,1.79,0
1.1,58,4415,6.98,6.91,4.01,1
1,61.7,4415,6.58,6.54,4,1
1,61,4415,6.1,6.15,1.96,0
1.9,58,4415,6.11,6.15,1.65,1
1,61,4415,6.14,6.1,1.95,0
1,65,4415,6.05,6.08,1.98,0
1,69.8,4415,6.01,5.94,4.08,0
1,60.1,4415,6.51,6.41,1.9,0
1.15,61,4416,6.47,6.5,4.01,1
1.14,60,4416,6.51,6.5,1.91,0
1,60.7,4416,6.41,6.49,1.91,0
1.11,60,4417,6.7,6.78,4.05,0
1.9,60.4,4417,6.11,6.16,1.77,1
1.15,61.1,4417,6.7,6.61,4.04,1
1.15,61.8,4417,6.65,6.6,4.11,1
1.19,60.6,4418,6.87,6.81,4.11,1
1,60.1,4418,6.51,6.45,1.98,1
1.9,60.9,4418,6.11,6.16,1.8,1
1,61,4419,6.41,6.19,1.98,1
1.7,60.5,4419,5.7,5.78,1.51,1
1.9,59,4419,6.1,6.17,1.75,0
1.9,65,4419,6.01,6,1.9,1
1.17,61.9,4440,6.47,6.4,4.05,1
1.56,60.7,4440,5.14,5.16,1.15,1
1.1,60.9,4440,6.81,6.78,4.04,1
1,61.9,4440,6.18,6.11,4.08,0
1.11,61.5,4440,6.45,6.48,4.04,0
1.11,60,4440,6.46,6.51,1.96,0
1.9,60,4440,6.04,6.08,1.76,1
1.11,65.5,4440,6.08,6.01,4.01,1
1.11,60.6,4440,6.49,6.46,1.99,1
1.11,64.1,4440,6.1,6.18,4.05,1
1.11,64.1,4440,6.1,6.18,4.05,1
1,61.5,4441,6.59,6.65,4.04,1
1.17,60.8,4441,6.58,6.61,4.08,1
1,61.4,4441,6.4,6.18,1.99,0
1.18,60.1,4441,6.71,6.65,4.01,0
1.1,60.8,4441,6.78,6.85,4.1,0
1.1,60.5,4441,6.81,6.85,4.1,0
1.18,60.8,4441,6.55,6.58,4.06,1
1.11,61.7,4441,6.1,6.4,4.05,0
1.11,61,4441,6.17,6.41,4.04,0
1.84,60.6,4441,6.06,6.05,1.7,1
1.9,61.7,4441,6.01,6.01,1.8,0
1,61.1,4441,6.4,6.47,4,1
1.9,61,4444,6.01,6.1,1.81,1
1.8,60.1,4444,6.04,6,1.61,0
1.19,59.4,4444,6.8,6.7,4,0
1.14,61.1,4444,6.84,6.8,4.15,1
1,61,4445,6.16,6.4,1.96,0
1,56.5,4445,6.58,6.55,1.7,1
1.15,60.8,4445,6.5,6.44,4,1
1.17,60.8,4446,6.57,6.5,4.04,1
1.17,60.1,4446,6.59,6.4,4,1
1.17,60.7,4446,6.58,6.55,4.05,1
1.9,61.4,4447,6.01,6,1.88,1
1.7,60.7,4447,5.78,5.8,1.57,0
1.91,60.8,4448,6.17,6.14,1.8,1
1.16,61.1,4449,6.5,6.56,4.07,1
1.9,61,4449,6.08,6.05,1.85,0
1.11,61.1,4449,6.5,6.48,4.04,1
1.11,60.4,4449,6.78,6.71,4.08,1
1.11,61.6,4449,6.41,6.18,4,0
1,61.1,4449,6.1,6.11,1.9,1
1.91,61.4,4450,6.14,6.06,1.87,1
1.14,59.5,4450,6.59,6.66,1.94,1
1.17,61.6,4450,6.49,6.57,4.09,1
1.85,60.1,4450,6.01,6,1.74,1
1.91,61.8,4451,6.09,6.04,1.9,0
1.9,61.1,4451,6.07,6.11,1.86,0
1.16,60.9,4451,6.51,6.5,4.01,1
1,60.6,4451,6.47,6.19,1.96,1
1.16,60.9,4451,6.6,6.5,4.06,1
1,60.1,4451,6.48,6.19,1.94,1
1,60.1,4451,6.46,6.41,1.95,1
1.16,61.8,4451,6.57,6.49,4,1
1.16,61.4,4451,6.54,6.5,4.07,1
1,60.1,4451,6.19,6.16,1.9,1
1,60,4451,6.18,6.15,1.89,1
1,60.6,4451,6.16,6.11,1.9,1
1,64,4451,6.11,6.19,4.04,1
1.16,59.4,4451,6.67,6.61,1.95,1
1.9,61,4451,6.11,6.16,1.87,0
1.17,60,4451,6.57,6.61,1.96,0
1.7,61,4454,5.71,5.77,1.56,1
1.11,60.8,4454,6.49,6.46,4,1
1.11,61.7,4455,6.4,6.14,4,1
1.9,61,4455,6.07,6.11,1.85,1
1.18,59.1,4455,6.7,6.74,1.99,1
1.1,60.9,4455,6.77,6.84,4.1,1
1.1,60.5,4455,6.79,6.84,4.01,1
1.18,60.4,4455,6.61,6.68,4.01,1
1.16,59.6,4455,6.85,6.87,4.09,1
1.16,61.1,4455,6.66,6.7,4.11,1
1.14,60.7,4455,6.57,6.51,4.04,0
1.9,61.6,4455,6.06,6,1.84,0
1.1,61,4455,6.97,6.9,4.17,0
1.17,61,4455,6.71,6.64,4.11,1
1.9,60.6,4455,6.18,6.1,1.78,0
1.11,61.6,4455,6.41,6.16,4,1
1.14,61.6,4455,6.49,6.41,4.04,0
1.14,60.4,4455,6.54,6.48,4,0
1.14,60.7,4455,6.6,6.5,1.98,0
1.11,70.8,4455,6.04,5.97,4.1,1
1,64.9,4455,6.1,6.08,4.05,0
1.11,60.1,4455,6.51,6.47,1.98,1
1,61.5,4456,6.49,6.58,4.05,1
1,59.8,4456,6.66,6.75,4,1
1.96,61.9,4456,6.17,6.11,1.99,1
1.19,59,4456,6.78,6.71,1.98,0
1,61.5,4457,6.11,6.17,4.01,1
1.11,60,4457,6.48,6.5,1.96,1
1.91,60.7,4457,6.1,6.11,1.81,1
1,60.5,4457,6.69,6.74,4.06,0
1,60.9,4457,6.66,6.61,4,1
1.7,61.1,4458,5.7,5.74,1.56,1
1,60.5,4458,6.41,6.49,1.97,1
1,61,4458,6.41,6.47,4,1
1.11,60.7,4458,6.5,6.55,1.96,1
1.17,61,4458,6.51,6.49,4.04,1
1.11,60,4459,6.4,6.45,1.91,1
1.16,61.1,4459,6.51,6.56,4.07,0
1.11,60.5,4459,6.41,6.49,1.97,1
1.11,61.5,4459,6.16,6.41,4,1
1.11,61,4459,6.44,6.47,4,1
1.9,61.1,4459,6.11,6.01,1.85,0
1,60.5,4459,6.4,6.48,1.96,1
1.11,64,4459,6.15,6.11,4.01,1
1.58,60.1,4459,7.55,7.5,4.51,1
1.9,61.6,4460,6.01,6.09,1.88,0
1.9,61.7,4460,6.05,6.07,1.89,0
1.1,60.8,585,4.15,4.17,1.65,0
1.1,61,585,4.18,4.1,1.67,0
1.18,60.1,585,4.67,4.7,1.87,1
1.4,61.9,585,4.68,4.61,1.91,1
1.18,60.9,586,4.08,4.1,1.6,0
1.18,60.7,586,4.17,4.19,1.6,0
1.18,60.6,586,4.08,4.1,1.58,0
1.18,60.5,586,4.11,4.14,1.6,0
1.18,61,586,4.07,4.11,1.6,1
1.19,60.8,586,4.66,4.69,1.89,1
1.1,61.1,586,4.1,4.11,1.69,0
1.11,60.9,586,1.94,1.98,1.45,0
1.11,60.5,586,1.96,1.97,1.44,0
1.17,60.4,586,4.61,4.65,1.85,0
1.17,60.4,586,4.61,4.68,1.86,0
1.17,61,586,4.61,4.64,1.87,0
1.17,60.9,586,4.61,4.66,1.87,0
1.11,60.4,586,4.41,4.44,1.71,1
1.11,60.9,586,4.46,4.51,1.71,1
1.18,61,586,4.04,4.09,1.61,1
1.18,61,586,4.1,4.11,1.6,1
1.1,66.6,586,4.04,4.08,1.77,0
1.1,61.9,586,4.1,4.18,1.74,1
1.1,58.9,586,4.46,4.41,1.61,1
1.1,61.8,586,4.11,4.19,1.75,1
1.18,61,586,4.67,4.71,1.9,1
1.17,60.8,586,4.04,4.08,1.57,0
1.17,60.7,586,4.06,4.1,1.58,1
1.17,61,586,4.06,4.09,1.59,0
1.17,61.9,586,4.07,4,1.6,0
1.18,61.5,4460,6.81,6.74,4.14,1
1.18,60.1,4460,6.85,6.78,4.07,1
1.9,61.7,4460,6.01,6.06,1.81,0
1.9,60.6,4460,6.17,6.11,1.85,0
1.9,61.1,4460,6.08,6,1.76,0
1.14,60.7,4460,6.49,6.54,4.01,1
1.11,64.6,4461,6.11,6.14,4.06,1
1.11,65,4461,6.19,6.15,4.08,1
1.96,58.1,4461,6.51,6.47,1.78,0
1.14,61.1,4461,6.85,6.79,4.11,0
1.9,59.8,4461,6.1,6.14,1.78,0
1.9,61.9,4461,6.08,6.01,1.9,0
1.9,60.6,4461,6.09,6.15,1.81,0
1.9,61.9,4461,6.05,6,1.88,0
1.9,60.8,4461,6.09,6.14,1.78,0
1.14,61,4461,6.71,6.6,4.04,1
1.9,64,4464,6,6.06,1.9,0
1.16,60.4,4465,6.55,6.58,4.01,1
1.16,60.7,4465,6.5,6.51,4.01,1
1.11,60.6,4465,6.48,6.55,1.99,0
1.19,61.7,4465,6.51,6.59,4,1
1.9,60.7,4466,6.08,6.16,1.84,1
1.1,61.7,4466,6.6,6.68,4.11,1
1.11,60.4,4466,6.51,6.57,4.01,0
1.9,61.1,4466,6,6.04,1.87,1
1.9,60.1,4466,6.11,6.17,1.76,1
1.9,61,4466,6,6.08,1.8,1
1.9,60.7,4466,6.04,6.07,1.8,1
1.9,61.8,4466,6.01,6.08,1.86,1
1.9,61.5,4466,6.01,6.09,1.85,1
1,60,4466,6.41,6.48,1.95,1
1.15,61.6,4466,6.45,6.51,4.06,1
1.9,61.6,4466,6.07,6.09,1.84,1
1,61.5,4466,6.11,6.16,1.96,0
1,64,4466,6.11,6.11,4.01,1
1,61.6,4467,6.11,6.17,4.04,1
1.7,61,4467,5.7,5.74,1.55,0
1.16,61.1,4467,6.5,6.49,4.04,0
1.14,61.1,4467,6.5,6.46,4.04,0
1.14,61.8,4467,6.5,6.4,4.05,0
1.8,61.9,4468,5.81,5.88,1.68,1
1,64.6,4468,6.11,6.1,4.05,1
1,65,4468,6.17,6.11,4,1
1,58.8,4468,6.51,6.46,1.81,1
1,61.6,4468,6.18,6.14,1.98,1
1,57.9,4469,6.68,6.61,1.85,1
1.95,60.7,4469,6.1,6.17,1.81,0
1.14,61,4469,6.5,6.55,4.05,1
1.9,58.5,4469,6.1,6.1,1.66,1
1,61.4,4469,6.17,6.14,4.01,1
1,61.7,4469,6.1,6.14,1.91,1
1,60.1,4469,6.16,6.11,1.88,1
1,61.1,4469,6.45,6.14,1.98,1
1,60,4469,6.17,6.14,1.8,1
1,61.1,4469,6.11,6.09,1.87,1
1,61.6,4469,6.4,6.17,4,1
1,60.4,4469,6.49,6.44,1.97,1
1,61.9,4469,6.1,6.18,4.01,1
1.14,61.4,4470,6.66,6.7,4.07,1
1.11,58,4470,7.01,6.97,4.06,1
1.98,60.7,4470,6.16,6.4,1.91,0
1.11,61,4470,6.44,6.41,1.99,0
1.16,60.9,4470,6.57,6.61,4.01,1
1.11,61.5,4470,6.4,6.41,4,0
1.1,60.8,4471,6.81,6.77,4.1,1
1.14,60.7,4471,6.5,6.54,1.96,0
1,60,4471,6.68,6.65,4.05,0
1,61.4,4471,6.4,6.1,4.01,1
1.1,60.9,4471,6.87,6.81,4.07,0
1.11,59.1,4471,6.55,6.6,1.89,0
1.9,58,4474,6.14,6.4,1.7,1
1,61.8,4474,6.14,6.1,4.01,0
1,61,4474,6.16,6.14,4,1
1.15,61.6,4475,6.41,6.47,4.04,1
1,61.5,4475,6.19,6.17,4.01,1
1,64.1,4475,6.18,6.14,4.05,1
1,60.5,4475,6.41,6.49,1.9,1
1.1,60.7,4475,7,7.06,4.1,1
1.9,61.8,4476,6.1,6.07,1.89,1
1.18,60.4,4476,6.67,6.61,4.08,1
1.1,64,4476,6.7,6.61,4.17,1
1.1,61,4476,6.66,6.58,4.08,1
1.11,61.9,4476,6.17,6.4,4.08,1
1.11,60.1,4476,6.44,6.5,1.9,1
1.11,60.6,4476,6.5,6.55,4.01,1
1.11,60.9,4476,6.14,6.41,1.95,1
1.16,60.9,4476,6.7,6.66,4.04,1
1.16,61.7,4476,6.61,6.55,4.1,1
1.18,61.1,4476,6.6,6.56,4.09,1
1,60.9,4477,6.17,6.45,1.97,1
1.14,58.7,4477,6.67,6.65,1.9,1
1.11,60,4477,6.9,6.85,4.1,0
1.11,64.1,4478,6.16,6.16,4.06,0
1.16,61.6,4478,6.68,6.71,4.1,1
1.11,60.8,4478,6.41,6.45,1.98,1
1.11,61.1,4478,6.7,6.61,4.11,0
1.11,61.8,4478,6.41,6.4,4.01,0
1.11,61.4,4478,6.47,6.44,4.01,0
1.11,61.9,4478,6.41,6.16,4.01,0
1.11,61,4478,6.44,6.19,4.04,0
1.98,60.7,4478,6.18,6.14,1.91,0
1.11,61.8,4478,6.61,6.57,4.04,0
1.11,61.7,4478,6.11,6.16,4,1
1.11,59.9,4478,6.6,6.55,1.94,0
1.11,58.7,4478,6.6,6.57,1.87,0
1.11,59.6,4478,6.59,6.54,1.9,0
1.11,61.1,4478,6.41,6.11,4.01,0
1.11,60.5,4478,6.58,6.54,1.97,0
1,61.1,4479,6.1,6.4,4.01,1
1,61.1,4479,6.14,6.18,4.01,0
1,60.9,4479,6.47,6.5,1.95,0
1.9,61.9,4479,6.09,6.04,1.9,0
1.9,60.4,4479,6.08,6.11,1.84,0
1.98,61.1,4479,6.1,6.16,1.94,1
1,58.1,4480,6.5,6.49,1.78,1
1,61.6,4480,6.17,6.19,1.96,0
1.96,60.6,4480,6.19,6.15,1.86,1
1,64,4480,6.16,6.09,1.99,0
1,65,4480,6.17,6.14,4.07,0
1,64,4480,6.15,6.1,4.06,0
1,61.4,4480,6.41,6.17,1.99,0
1,64.8,4480,6.14,6.19,4.09,0
1,59.1,4480,6.49,6.47,1.84,0
1,66.4,4480,6.1,6.11,4.06,0
1,61.5,4480,6.4,6.15,4.05,0
1,66.8,4480,6.05,6.09,4.09,0
1,60.6,4480,6.44,6.15,1.94,1
1,61.1,4480,6.19,6.15,1.96,0
1.18,61,4480,6.5,6.54,4,1
1.11,60.4,4480,6.69,6.7,4.01,1
1.97,61.7,4480,6.1,6.18,1.95,1
1.9,61.1,4481,6.08,6.01,1.86,0
1.7,59.7,4481,5.8,5.88,1.49,1
1.91,61.1,4481,6.11,6.08,1.86,0
1.9,61,4481,6.11,6.09,1.85,0
1.91,66.8,4481,6.04,5.99,4.01,0
1.91,61,4481,6.11,6.05,1.84,0
1.15,61,4481,6.64,6.71,4.1,1
1.16,59.8,4481,6.61,6.58,1.95,1
1.14,60.7,4484,6.5,6.41,1.91,1
1.14,61.1,4484,6.5,6.47,4.04,1
1.9,58.5,4484,6.15,6.16,1.71,0
1.14,59.1,4484,6.64,6.7,1.95,0
1,60.9,4484,6.41,6.15,1.95,1
1.14,60.8,4484,6.46,6.48,4,1
1.14,58.9,4484,6.59,6.55,1.87,1
1.14,61,4484,6.5,6.48,4.01,1
1,61.5,4484,6.6,6.58,4.01,0
1.9,61.5,4485,6.01,6.07,1.84,1
1.18,60.1,4485,6.6,6.66,4.06,0
1.11,61,4485,6.41,6.45,1.99,1
1.9,61.6,4485,6,6.04,1.81,0
1.14,60.9,4486,6.58,6.61,4.01,0
1,60.1,4486,6.47,6.54,1.99,1
1.14,61.4,4486,6.4,6.48,4.01,1
1.11,60.9,4486,6.56,6.45,1.96,0
1.9,61,4486,6.05,6.07,1.85,0
1.11,61.5,4487,6.1,6.15,4.01,1
1.94,61.9,4488,6,6.15,1.89,0
1.16,57,4488,6.8,6.7,1.85,1
1.16,59.5,4488,6.61,6.59,1.91,1
1.17,61.1,4488,6.71,6.79,4.1,1
1.91,60.8,4488,6.11,6.17,1.86,1
1,57,4488,6.6,6.64,1.78,1
1.18,60.1,4488,6.65,6.6,1.99,1
1.18,61.6,4488,6.6,6.55,4.01,1
1.18,61.1,4489,6.51,6.57,4.08,0
1,64.1,4489,6.17,6.1,4,1
1.1,60.1,4490,7.01,7.04,4.16,1
1.79,61.8,4490,5.89,5.8,1.67,0
1.17,60.8,4490,6.61,6.68,4.04,1
1.17,60.7,4490,6.61,6.66,4.01,1
1.18,60.8,4490,6.57,6.6,4.07,1
1.54,60.7,4491,7.16,7.11,4.5,1
1.1,59.7,4491,6.9,6.91,4.01,1
1.9,60.9,4491,6.1,6.14,1.79,1
1.9,61.5,4491,6.04,6.08,1.85,1
1.9,61,4491,6.04,6.09,1.81,1
1.8,60.4,4491,5.98,5.94,1.66,0
1.9,60.7,4491,6.07,6.1,1.81,1
1.9,61.7,4491,6,6.04,1.84,1
1,60.7,4491,6.16,6.17,1.91,0
1,61.5,4491,6.15,6.19,1.95,0
1.15,60,4494,6.55,6.61,4.01,1
1.17,60.1,4494,6.57,6.51,4,1
1.17,61.8,4494,6.58,6.5,4,1
1.17,60.5,4494,6.67,6.59,4,1
1.8,61.4,4495,5.98,5.94,1.71,0
1.17,61.1,4496,6.57,6.48,4.06,0
1.19,60.7,4496,6.57,6.59,4.06,1
1,61.1,4496,6.11,6.15,4,0
1,61.7,4496,6.14,6.4,4,0
1,60.8,4496,6.44,6.49,1.91,1
1,60,4496,6.16,6.19,1.89,1
1,61.9,4496,6.17,6.16,1.97,1
1.9,61.1,4497,6.04,6.06,1.81,1
1.7,60.6,4497,5.71,5.75,1.51,1
1,61.4,4497,6.57,6.6,4,1
1,61.7,4497,6.4,6.15,4,1
1,58.9,4497,6.86,6.81,4.01,1
1,61.7,4497,6.56,6.5,4.06,1
1,60.5,4497,6.51,6.49,1.94,1
1,60.6,4497,6.4,6.19,1.94,1
1,60,4497,6.6,6.48,1.91,1
1,61.1,4497,6.45,6.4,4,1
1,60.1,4497,6.41,6.4,1.91,1
1,61.5,4497,6.4,6.19,4,1
1,61.8,4497,6.4,6.11,4,1
1,61.4,4497,6.4,6.17,1.99,1
1,61.6,4497,6.17,6.15,1.98,1
1,61.1,4497,6.18,6.15,4.01,1
1,61.1,4497,6.41,6.18,1.98,1
1,60.6,4497,6.45,6.4,1.96,1
1.11,60.9,4498,6.7,6.76,4,1
1.11,61.9,4498,6.55,6.61,4.04,1
1,61.7,4498,6.1,6.15,4.01,0
1.9,59,4498,6.1,6.15,1.74,1
1.19,59.8,4498,6.94,6.9,4.04,1
1.19,61.6,4498,6.81,6.69,4.11,1
1.19,60,4498,6.9,6.81,4.01,1
1.19,59.5,4498,6.95,6.89,4.01,1
1.19,61,4498,6.81,6.74,4.17,1
1,61.9,4499,6.08,6.17,4,1
1.96,60.9,4500,6.1,6.16,1.86,1
1.9,61.1,4500,6.08,6.01,1.81,0
1.11,61.8,4500,6.17,6.4,4.07,0
1.14,61.7,4500,6.61,6.54,4.09,0
1.11,61.4,4500,6.19,6.47,4.01,0
1.9,61,4501,6.04,6.09,1.89,1
1.1,61.1,4501,6.78,6.74,4.17,1
1.9,61.1,4501,6.1,6.04,1.85,0
1.14,60.6,4501,7.05,6.97,4.11,1
1.91,61.8,4501,6.05,6.1,1.94,0
1.9,60.1,4501,6.11,6.18,1.76,0
1.11,60.7,4501,6.47,6.51,1.94,1
1.11,60.4,4501,6.51,6.6,4.01,1
1.11,60.6,4501,6.41,6.46,1.97,1
1.11,61.4,4501,6.18,6.45,4,1
1.76,61,4504,5.8,5.81,1.6,1
1.76,59.6,4504,5.9,5.96,1.54,1
1.9,61.1,4504,6,6.06,1.88,1
1,61.6,4504,6.14,6.1,1.99,1
1,61.5,4504,6.18,6.19,1.96,1
1.15,60.9,4504,6.49,6.56,4.04,1
1,60.4,4504,6.15,6.18,1.9,1
1.97,60,4504,6.16,6.4,1.89,0
1,60.5,4504,6.45,6.49,1.98,0
1,61.8,4504,6.11,6.17,4.05,0
1.9,58.7,4505,6.11,6.19,1.7,1
1,58.5,4506,6.5,6.55,1.81,0
1.16,60.1,4507,6.61,6.67,4,1
1.14,61.6,4507,6.49,6.44,4.05,1
1.19,60.7,4508,6.8,6.85,4.1,1
1.95,60.9,4508,6.19,6.15,1.9,1
1.9,61.1,4508,6.01,6.07,1.81,1
1.14,61,4508,6.41,6.15,4.01,1
1.15,61.4,4508,6.66,6.59,4.04,1
1.16,61,4509,7,7.06,4.4,0
1.1,59,4509,6.97,6.94,4,1
1,60.9,4509,6.4,6.5,1.98,1
1.18,60.6,4509,6.96,6.91,4.18,0
1.11,60.1,4509,6.87,6.8,4.09,1
1.11,61,4509,6.81,6.77,4.11,1
1,60,4500,6.16,6.41,1.9,1
1.15,59,4500,6.71,6.61,1.95,0
1.9,60.9,4500,6.18,6.17,1.85,0
1.14,60.9,4500,6.47,6.55,4.01,1
1,61.5,4500,6.4,6.16,4,1
1.91,60.9,4500,6.16,6.1,1.89,0
1.9,61.5,4501,6,6.04,1.89,0
1.9,61.5,4501,6,6.09,1.84,0
1.9,61,4501,6.01,6.07,1.88,0
1,61.6,4501,6.41,6.16,4,1
1.17,60.4,4501,6.55,6.58,4.01,1
1.14,61.4,4501,6.67,6.7,4.07,1
1.91,60.7,4501,6.11,6.16,1.85,0
1,61.1,4501,6.19,6.11,1.96,1
1.9,60.1,4501,6.14,6.1,1.84,0
1,61,4501,6.4,6.17,4.01,1
1,60.8,4501,6.47,6.4,1.98,1
